City,Country,Lat,Long,Pop
Pinheiro,Brazil,-2.516667,-45.083333,38894
Canoinhas,Brazil,-26.166667,-50.4,38863
Ipiaú,Brazil,-14.133333,-39.733333,38763
Cabreúva,Brazil,-23.3,-47.133333,38743
Presidente Epitácio,Brazil,-21.766667,-52.1,38742
Araripina,Brazil,-7.55,-40.566667,38570
Lagoa Santa,Brazil,-19.633333,-43.883333,38487
Mandaguari,Brazil,-23.533333,-51.7,38239
Rio Grande da Serra,Brazil,-23.8,-46.333333,38162
Pederneiras,Brazil,-22.383333,-48.766667,38020
Rolim de Moura,Brazil,-13.083333,-62.266667,37953
Dracena,Brazil,-21.533333,-51.483333,37940
Nanuque,Brazil,-17.833333,-40.35,37825
Espirito Santo do Pinhal,Brazil,-22.2,-46.75,37449
Morada Nova,Brazil,-5.116667,-38.383333,37390
Diamantina,Brazil,-18.25,-43.6,37344
Santa Cruz do Rio Pardo,Brazil,-22.916667,-49.616667,37336
Eusébio,Brazil,-3.9,-38.45,37290
Barra Bonita,Brazil,-22.483333,-48.533333,37247
Capão Bonito,Brazil,-24.016667,-48.333333,37207
Beberibe,Brazil,-4.183333,-38.133333,37028
Ituverava,Brazil,-20.333333,-47.783333,36998
Dom Pedrito,Brazil,-30.983333,-54.666667,36912
Itapema,Brazil,-27.099167,-48.615,36766
Rosário do Sul,Brazil,-30.25,-54.916667,36722
Cristalina,Brazil,-16.75,-47.6,36532
Naviraí,Brazil,-23.133333,-54.216667,36453
São Francisco do Sul,Brazil,-26.233333,-48.65,36225
Vargem Grande do Sul,Brazil,-21.833333,-46.883333,36214
Coelho Neto,Brazil,-4.25,-43,36185
Sapé,Brazil,-7.1,-35.216667,36149
Açu,Brazil,-5.577222,-36.9075,36126
Paracambi,Brazil,-22.608611,-43.712778,36099
Rio Bonito,Brazil,-22.716667,-42.616667,35997
Capão da Canoa,Brazil,-29.766667,-50.016667,35896
Araquari,Brazil,-26.3692,-48.7221,35691
Oriximiná,Brazil,-1.765278,-55.863889,35582
Barreiros,Brazil,-8.816667,-35.2,35565
Currais Novos,Brazil,-6.25,-36.516667,35561
Capivari,Brazil,-23.000722,-47.502026,35519
Paraíba do Sul,Brazil,-22.1575,-43.290556,35518
Xique-Xique,Brazil,-10.833333,-42.733333,35435
Cerquilho,Brazil,-23.201218,-47.757822,35367
Aquidauana,Brazil,-20.466667,-55.8,35304
Delmiro Gouveia,Brazil,-9.383333,-37.983333,35260
Santo Antônio da Platina,Brazil,-23.2942,-50.075,35260
Poções,Brazil,-14.516667,-40.35,35255
Conceição do Coité,Brazil,-11.55,-39.266667,35172
Jacarezinho,Brazil,-23.171382,-49.991453,35090
Januária,Brazil,-15.483333,-44.366667,34812
Tramandaí,Brazil,-29.966667,-50.133333,34735
Jardinópolis,Brazil,-21.033333,-47.766667,34719
Oliveira,Brazil,-20.683333,-44.816667,34711
Itaqui,Brazil,-29.133333,-56.55,34631
Osório,Brazil,-29.9,-50.266667,34628
Surubim,Brazil,-7.833333,-35.75,34581
Itápolis,Brazil,-21.583333,-48.766667,34553
Paiçandu,Brazil,-23.45,-52.033333,34365
Américo Brasiliense,Brazil,-21.716667,-48.116667,34332
Quixeramobim,Brazil,-5.2,-39.283333,34322
Santa Helena de Goiás,Brazil,-17.716667,-50.583333,34254
Aparecida,Brazil,-22.8418,-45.2287,34237
São Gotardo,Brazil,-19.316667,-46.05,34145
Morrinhos,Brazil,-17.733333,-49.116667,34144
Coroatá,Brazil,-4.133333,-44.133333,34130
Guajará-Mirim,Brazil,-10.8,-65.366667,34123
Guaíra,Brazil,-20.316667,-48.3,34093
Medianeira,Brazil,-25.283333,-54.083333,34069
Tomé-Açu,Brazil,-2.416667,-48.15,34054
Presidente Venceslau,Brazil,-21.866667,-51.833333,34026
Barbalha,Brazil,-7.316667,-39.283333,33944
Pedreiras,Brazil,-4.566667,-44.65,33909
Além Paraíba,Brazil,-21.866667,-42.683333,33907
Boa Esperança,Brazil,-21.083333,-45.566667,33840
Timbó,Brazil,-26.833333,-49.3,33766
Santa Isabel,Brazil,-23.3158,-46.2241,33709
Gaspar,Brazil,-26.933333,-48.966667,33659
São Manuel,Brazil,-22.733333,-48.566667,33588
Canela,Brazil,-29.366667,-50.833333,33529
Arcos,Brazil,-20.283333,-45.533333,33356
Casa Nova,Brazil,-9.416667,-41.133333,33319
Caeté,Brazil,-19.9,-43.666667,33232
Santo Antônio de Pádua,Brazil,-21.533333,-42.183333,33076
São Francisco,Brazil,-15.95,-44.866667,33033
Machado,Brazil,-21.683333,-45.933333,33003
Xanxerê,Brazil,-26.883333,-52.383333,32958
Ilhabela,Brazil,-23.783333,-45.35,32903
Tôrres,Brazil,-29.35,-49.733333,32791
Porangatu,Brazil,-13.433333,-49.166667,32758
Capitão Poço,Brazil,-1.75,-47.083333,32704
Cravinhos,Brazil,-21.316667,-47.75,32690
Ceará-Mirim,Brazil,-5.633333,-35.433333,32668
Pontal,Brazil,-21.05,-48.083333,32567
Coaraci,Brazil,-14.633333,-39.533333,32345
Salto de Pirapora,Brazil,-23.6494,-47.5715,32228
Paranaíba,Brazil,-19.666667,-51.183333,32218
Curitibanos,Brazil,-27.3,-50.6,32142
Bocaiúva,Brazil,-17.116667,-43.816667,32115
Quirinópolis,Brazil,-18.533333,-50.5,32104
Charqueadas,Brazil,-29.966667,-51.633333,32076
Tietê,Brazil,-23.100174,-47.714392,32062
Itapagé,Brazil,-3.683333,-39.566667,32043
Matinhos,Brazil,-25.816667,-48.533333,32008
São Luiz Gonzaga,Brazil,-28.4,-54.966667,31798
Campo Maior,Brazil,-4.816667,-42.166667,31740
Tremembé,Brazil,-22.966667,-45.55,31720
Jaguariúna,Brazil,-22.683333,-46.983333,31718
Coruripe,Brazil,-10.133333,-36.166667,31428
Barra do Bugres,Brazil,-15.083333,-57.183333,31313
Tucano,Brazil,-10.966667,-38.8,31209
Humaitá,Brazil,-7.516389,-63.022222,31207
Guapimirim,Brazil,-22.533333,-42.983333,31202
Campina Grande do Sul,Brazil,-25.3,-49.083333,31112
Louveira,Brazil,-23.066667,-46.966667,31098
Adamantina,Brazil,-21.683333,-51.066667,31079
São Sebastião do Passé,Brazil,-12.516667,-38.466667,31050
Palmeira das Missões,Brazil,-27.916667,-53.283333,30954
Itaitinga,Brazil,-3.966667,-38.516667,30939
Matozinhos,Brazil,-19.583333,-44.116667,30844
Bom Jesus do Itabapoana,Brazil,-21.133333,-41.683333,30822
Agudos,Brazil,-22.466667,-49,30808
Jaguariaíva,Brazil,-24.25,-49.7,30627
Pilar,Brazil,-9.6,-35.933333,30617
Vera Cruz,Brazil,-12.633333,-41.033333,30557
Guariba,Brazil,-21.35,-48.233333,30464
Jaraguá,Brazil,-15.75,-49.333333,30410
Panambi,Brazil,-28.3,-53.5,30408
Garibaldi,Brazil,-29.25,-51.533333,30364
Presidente Dutra,Brazil,-5.25,-44.5,30330
Grajaú,Brazil,-5.816667,-46.133333,30218
Coxim,Brazil,-18.5,-54.75,30216
Novo Horizonte,Brazil,-21.466667,-49.216667,30159
Uruaçu,Brazil,-14.5,-49.166667,30088
Barcarena,Brazil,-1.5,-48.666667,29872
Ribeirão,Brazil,-8.516667,-35.383333,29819
Iturama,Brazil,-19.733333,-50.183333,29805
Tobias Barreto,Brazil,-11.183333,-38.016667,29741
Euclides da Cunha,Brazil,-10.516667,-39.016667,29739
Jaguarão,Brazil,-32.566667,-53.383333,29613
Ibaté,Brazil,-21.95,-48,29550
Bandeirantes,Brazil,-23.1,-50.35,29495
Limoeiro do Norte,Brazil,-5.133333,-38.083333,29450
Pontes e Lacerda,Brazil,-15.2,-59.366667,29383
Almenara,Brazil,-16.183333,-40.7,29333
Ouricuri,Brazil,-7.883333,-40.083333,29318
Vigia,Brazil,-0.8,-48.133333,29229
Tauá,Brazil,-5.966667,-40.3,29189
Miracema do Tocantins,Brazil,-9.529167,-48.319722,29181
Igarapava,Brazil,-20.05,-47.783333,29058
Visconde do Rio Branco,Brazil,-21.016667,-42.833333,29010
Dois Irmãos,Brazil,-29.583333,-51.083333,28926
Pôrto União,Brazil,-26.25,-51.083333,28907
Bariri,Brazil,-22.066667,-48.733333,28802
Altos,Brazil,-5.05,-42.466667,28769
Santa Rita do Sapucaí,Brazil,-22.25,-45.7,28766
Várzea da Palma,Brazil,-17.6,-44.733333,28706
Igrejinha,Brazil,-29.566667,-50.8,28680
Barra dos Coqueiros,Brazil,-10.9,-37.05,28590
Pitangueiras,Brazil,-21.033333,-48.216667,28541
Acaraú,Brazil,-2.883333,-40.116667,28389
Ubaitaba,Brazil,-14.3,-39.333333,28376
Nova Venécia,Brazil,-18.716667,-40.4,28363
Icó,Brazil,-6.4,-38.85,28323
São Miguel do Guamá,Brazil,-1.616667,-47.45,28266
Iporá,Brazil,-16.466667,-51.116667,28254
Ribeira do Pombal,Brazil,-10.833333,-38.533333,28236
São Mateus do Maranhão,Brazil,-4.033333,-44.466667,28234
Tabatinga,Brazil,-4.240833,-69.942222,28230
Cândido Mota,Brazil,-22.716667,-50.383333,28145
João Pinheiro,Brazil,-17.75,-46.166667,28083
Jaru,Brazil,-10.433333,-62.45,28018
Piedade,Brazil,-23.713098,-47.414578,27913
José Bonifácio,Brazil,-21.05,-49.683333,27828
Bom Conselho,Brazil,-9.166667,-36.683333,27801
São Fidélis,Brazil,-21.65,-41.733333,27793
São José de Ribamar,Brazil,-2.55,-44.05,27777
Santa Cruz,Brazil,-6.216667,-36.016667,27776
Santa Vitória do Palmar,Brazil,-33.516667,-53.35,27776
Guaíra,Brazil,-24.066667,-54.25,27611
Mamanguape,Brazil,-6.833333,-35.116667,27607
Cajati,Brazil,-24.728502,-48.110541,27566
Brumadinho,Brazil,-20.133333,-44.216667,27564
Guararapes,Brazil,-21.25,-50.633333,27558
Niquelândia,Brazil,-14.45,-48.45,27544
Aguaí,Brazil,-22.066667,-46.966667,27503
Entre Rios,Brazil,-11.933333,-38.083333,27406
Brejo Santo,Brazil,-7.483333,-39,27384
Brejo da Madre de Deus,Brazil,-8.15,-36.366667,27370
São Miguel do Oeste,Brazil,-26.75,-53.566667,27360
Santo Estêvão,Brazil,-12.433333,-39.216667,27280
Ipirá,Brazil,-12.166667,-39.733333,27218
Caetité,Brazil,-14.066667,-42.483333,27188
Conceição do Araguaia,Brazil,-8.241111,-49.296111,27116
Taquari,Brazil,-29.8,-51.85,27108
São Pedro,Brazil,-22.55,-47.9,27068
Aripuanã,Brazil,-9.166667,-60.633333,27043
Promissão,Brazil,-21.533333,-49.866667,27032
Mangaratiba,Brazil,-22.9609,-44.0402,27023
Rio Pardo,Brazil,-29.983333,-52.366667,26999
Barrinha,Brazil,-21.2,-48.15,26981
Marau,Brazil,-28.45,-52.2,26860
Igarapé-Miri,Brazil,-1.983333,-48.966667,26838
Mucuri,Brazil,-18.083333,-39.566667,26823
Andradas,Brazil,-22.066667,-46.566667,26773
Viana,Brazil,-3.216667,-45,26690
Ouro Branco,Brazil,-20.533333,-43.7,26687
Ouro Prêto do Oeste,Brazil,-10.666667,-62.3,26686
Miracema,Brazil,-21.416667,-42.183333,26684
Mata de São João,Brazil,-12.516667,-38.283333,26680
Ipu,Brazil,-4.333333,-40.7,26679
Itaperuçu,Brazil,-25.2,-49.366667,26552
Carmo do Paranaíba,Brazil,-18.983333,-46.35,26537
Nazaré da Mata,Brazil,-7.733333,-35.233333,26485
Biritiba-Mirim,Brazil,-23.583333,-46.033333,26459
Rio Branco do Sul,Brazil,-25.166667,-49.3,26441
Canavieiras,Brazil,-15.65,-38.95,26376
Gramado,Brazil,-29.4,-50.9,26365
Alenquer,Brazil,-1.933333,-54.766667,26291
Arraial do Cabo,Brazil,-22.966667,-42.016667,26164
Santana do Ipanema,Brazil,-9.366667,-37.233333,26147
Descalvado,Brazil,-21.9,-47.616667,26138
Piracaia,Brazil,-23.05,-46.35,26076
Marialva,Brazil,-23.466667,-51.7,26001
Lago da Pedra,Brazil,-4.333333,-45.166667,25996
Goiatuba,Brazil,-18.016667,-49.366667,25925
Granja,Brazil,-3.1,-40.833333,25880
Santa Fé do Sul,Brazil,-20.216667,-50.933333,25802
Santa Cruz das Palmeiras,Brazil,-21.816667,-47.25,25801
Ibaiti,Brazil,-23.8469,-50.1886,25797
Pimenta Bueno,Brazil,-11.65,-61.2,25785
Osvaldo Cruz,Brazil,-21.783333,-50.833333,25747
Salinas,Brazil,-16.166667,-42.283333,25747
Cordeirópolis,Brazil,-22.483333,-47.466667,25639
Lapa,Brazil,-25.765833,-49.717778,25621
Nazaré,Brazil,-13.033333,-39,25604
Santana do Paraíso,Brazil,-19.366667,-42.533333,25537
Rancharia,Brazil,-22.25,-50.916667,25531
Marataízes,Brazil,-21.033333,-40.833333,25397
São Lourenço do Sul,Brazil,-31.366667,-51.966667,25341
Carangola,Brazil,-20.733333,-42.033333,25322
Pompeu,Brazil,-19.166667,-45.1,25278
Piraju,Brazil,-23.2,-49.383333,25271
Morro Agudo,Brazil,-20.733333,-48.066667,25266
Lajedo,Brazil,-8.383333,-36.55,25262
São Caitano,Brazil,-8.35,-36.1,25259
Itupeva,Brazil,-17.416667,-40.483333,25183
Colinas,Brazil,-6.033333,-44.233333,25159
Buritizeiro,Brazil,-17.35,-44.966667,25104
Pojuca,Brazil,-12.35,-38.333333,25102
Afogados da Ingàzeira,Brazil,-7.75,-37.65,25060
Pau dos Ferros,Brazil,-6.116667,-38.166667,25051
Óbidos,Brazil,-1.908333,-55.518889,24971
São Mateus do Sul,Brazil,-25.866667,-50.383333,24904
Mateus Leme,Brazil,-19.983333,-44.416667,24890
Nova Esperança,Brazil,-23.182485,-52.203005,24833
Pires do Rio,Brazil,-17.3,-48.283333,24823
Soledade,Brazil,-28.833333,-52.5,24791
São Bento,Brazil,-6.283333,-37.75,24749
Boa Viagem,Brazil,-5.116667,-39.733333,24671
São Francisco do Conde,Brazil,-12.65,-38.683333,24615
Santa Rita do Passa Quatro,Brazil,-21.7,-47.466667,24579
Acopiara,Brazil,-6.1,-39.45,24562
Juatuba,Brazil,-19.95,-44.333333,24551
São Bento do Una,Brazil,-8.533333,-36.366667,24506
Lagoa Vermelha,Brazil,-28.216667,-51.533333,24446
Uruçuca,Brazil,-14.583333,-39.266667,24414
Tupaciguara,Brazil,-18.583333,-48.7,24398
Santa Quitéria,Brazil,-4.333333,-40.166667,24391
Taiobeiras,Brazil,-15.816667,-42.233333,24351
Socorro,Brazil,-22.6,-46.533333,24272
Estrêla,Brazil,-28.1,-50.983333,24200
Igarapé-Açu,Brazil,-1.116667,-47.616667,24136
Rio Real,Brazil,-11.466667,-37.933333,24006
Toritama,Brazil,-8.016667,-36.066667,23941
Campo Formoso,Brazil,-10.516667,-40.333333,23921
Miguel Pereira,Brazil,-22.452778,-43.476389,23850
Capinzal,Brazil,-27.333333,-51.6,23799
Propriá,Brazil,-10.216667,-36.85,23787
Iguape,Brazil,-24.716667,-47.55,23785
Jardim,Brazil,-21.466667,-56.15,23781
Tanguá,Brazil,-22.733333,-42.716667,23740
Guanhães,Brazil,-18.783333,-42.95,23728
Rio das Pedras,Brazil,-22.833333,-47.6,23722
São Luís de Montes Belos,Brazil,-16.533333,-50.333333,23619
São Gonçalo do Amarante,Brazil,-3.6,-38.966667,23583
Guararema,Brazil,-23.4132,-46.0377,23572
Itambé,Brazil,-15.25,-40.616667,23559
Joaçaba,Brazil,-27.166667,-51.5,23516
Santa Maria da Vitória,Brazil,-13.4,-44.2,23489
Armação dos Búzios,Brazil,-22.75,-41.883333,23463
Tocantinópolis,Brazil,-6.324444,-47.277778,23383
Mirandópolis,Brazil,-21.15,-51.1,23379
Catende,Brazil,-8.666667,-35.716667,23323
Ivaiporã,Brazil,-24.25,-51.75,23316
Rosário,Brazil,-2.95,-44.233333,23271
Laranjeiras,Brazil,-10.8,-37.166667,23251
Quaraí,Brazil,-30.383333,-56.45,23229
Nova Cruz,Brazil,-6.466667,-35.433333,23166
São João Nepomuceno,Brazil,-21.55,-43.016667,23155
Trairi,Brazil,-3.283333,-39.25,23135
Jaguaribe,Brazil,-5.883333,-38.616667,23066
Palotina,Brazil,-24.283333,-53.833333,23059
Forquilhinha,Brazil,-28.75,-49.466667,23021
Rio Negro,Brazil,-26.0934,-49.7895,23007
Santa Luzia,Brazil,-7.633333,-47.2,22910
Ibiúna,Brazil,-23.654522,-47.218152,22860
Campo Verde,Brazil,-20.416667,-54.066667,22842
Monte Alegre,Brazil,-2.016667,-54.066667,22841
Goianira,Brazil,-16.5,-49.433333,22823
Remanso,Brazil,-9.683333,-42.066667,22780
Dois Vizinhos,Brazil,-25.783333,-53.083333,22766
Igaraçu do Tietê,Brazil,-22.516667,-48.566667,22758
Jaciara,Brazil,-15.983333,-54.95,22739
Caxambu,Brazil,-21.983333,-44.933333,22701
Maracaju,Brazil,-21.633333,-55.15,22690
Iaçu,Brazil,-12.75,-40.216667,22665
Una,Brazil,-15.3,-39.066667,22650
Coromandel,Brazil,-18.466667,-47.216667,22648
Serra Negra,Brazil,-22.6,-46.7,22632
Jaguarari,Brazil,-10.266667,-40.2,22617
Santo Antônio do Monte,Brazil,-20.083333,-45.283333,22592
Campos Novos,Brazil,-27.4,-51.2,22563
Águas Belas,Brazil,-9.116667,-37.116667,22563
Pereira Barreto,Brazil,-20.633333,-51.116667,22537
Amargosa,Brazil,-13.033333,-39.6,22531
Casa Branca,Brazil,-21.766667,-47.083333,22498
Tijucas,Brazil,-27.241111,-48.631389,22482
Maués,Brazil,-3.4,-57.7,22476
Baturité,Brazil,-4.333333,-38.883333,22417
Muritiba,Brazil,-12.916667,-39.25,22388
Barão de Cocais,Brazil,-19.933333,-43.466667,22387
Braço do Norte,Brazil,-28.283333,-49.183333,22375
Itaí,Brazil,-23.4,-49.1,22305
Campos Gerais,Brazil,-21.233333,-45.766667,22260
Massapê,Brazil,-3.516667,-40.316667,22193
Itaberaí,Brazil,-16.033333,-49.8,22130
Corinto,Brazil,-18.35,-44.45,22121
Maracás,Brazil,-13.433333,-40.45,22050
Pedro II,Brazil,-4.416667,-41.466667,22039
Cururupu,Brazil,-1.833333,-44.866667,22007
Araçuaí,Brazil,-16.866667,-42.066667,22005
Nova Russas,Brazil,-4.7,-40.566667,21986
Pomerode,Brazil,-26.75,-49.183333,21898
Nerópolis,Brazil,-16.416667,-49.233333,21870
Várzea Alegre,Brazil,-5.35,-40.383333,21842
Teutônia,Brazil,-29.433333,-51.8,21834
Cláudio,Brazil,-20.433333,-44.766667,21825
Guaiuba,Brazil,-4.033333,-38.633333,21822
Jaguaruana,Brazil,-4.833333,-37.783333,21791
Pombal,Brazil,-6.766667,-37.783333,21751
Pirapòzinho,Brazil,-22.25,-51.5,21711
Álvares Machado,Brazil,-22.133333,-51.5,21642
Barras,Brazil,-4.25,-42.3,21597
Gandu,Brazil,-13.75,-39.5,21566
Moju,Brazil,-1.883333,-48.766667,21511
Taquarituba,Brazil,-23.516667,-49.25,21493
Poconé,Brazil,-16.259722,-56.626944,21485
Santa Rosa de Viterbo,Brazil,-21.466667,-47.35,21473
José de Freitas,Brazil,-4.75,-42.583333,21433
Igarapé,Brazil,-20.066667,-44.3,21427
Guaramirim,Brazil,-26.45,-49,21422
Vargem Grande,Brazil,-3.55,-43.933333,21420
Cambará,Brazil,-23.0411,-50.0741,21380
Xaxim,Brazil,-26.933333,-52.516667,21376
Conchal,Brazil,-22.333333,-47.166667,21351
Portel,Brazil,-1.95,-50.816667,21315
Itupiranga,Brazil,-5.15,-49.333333,21301
Laranjal Paulista,Brazil,-23.048726,-47.835968,21264
Cambuí,Brazil,-22.616667,-46.066667,21247
Paracuru,Brazil,-3.4,-39.066667,21197
Vassouras,Brazil,-22.406111,-43.664167,21175
Ruy Barbosa,Brazil,-12.3,-40.45,21093
Ouro Fino,Brazil,-28.983333,-52.816667,21076
Oeiras,Brazil,-7.016667,-42.133333,21071
Portão,Brazil,-29.7,-51.25,21051
Três Coroas,Brazil,-29.533333,-50.8,21051
Esperantina,Brazil,-3.9,-42.233333,21044
Dois Córregos,Brazil,-22.366667,-48.35,20975
Maragogipe,Brazil,-12.766667,-38.916667,20921
Pedra Azul,Brazil,-16.016667,-41.266667,20899
Frederico Westphalen,Brazil,-27.366667,-53.4,20896
Barra,Brazil,-11.083333,-43.166667,20895
Sarzedo,Brazil,-20.033333,-44.15,20800
Andirá,Brazil,-23.0488,-50.2276,20758
Barra de São Francisco,Brazil,-18.75,-40.866667,20743
São João da Barra,Brazil,-21.633333,-41.05,20606
Petrolândia,Brazil,-9.083333,-38.3,20575
São Luís do Quitunde,Brazil,-9.333333,-35.55,20564
Flores da Cunha,Brazil,-29.0287,-51.1822,20522
Sena Madureira,Brazil,-9.066667,-68.666667,20516
Almeirim,Brazil,-1.533333,-52.566667,20464
Colorado,Brazil,-22.816667,-51.95,20449
Queimadas,Brazil,-7.35,-35.916667,20446
Murici,Brazil,-9.316667,-35.933333,20420
Abaeté,Brazil,-19.15,-45.45,20371
Buíque,Brazil,-8.616667,-37.15,20324
Amambaí,Brazil,-23.083333,-55.216667,20261
Castelo,Brazil,-20.6,-41.2,20198
Canguçu,Brazil,-31.4,-52.683333,20134
Astorga,Brazil,-23.216667,-51.666667,20129
Itaparica,Brazil,-12.9,-38.7,20101
Penha,Brazil,-26.766667,-48.65,20097
Capelinha,Brazil,-17.7,-42.516667,20074
Pedra Branca,Brazil,-5.45,-39.716667,20072
Mauriti,Brazil,-7.383333,-38.766667,20064
Guaporé,Brazil,-28.85,-51.9,20050
Posse,Brazil,-14.083333,-46.366667,20003
Santa Bárbara,Brazil,-19.933333,-43.4,19991
Tambaú,Brazil,-21.7,-47.266667,19957
Ibirataia,Brazil,-14.066667,-39.633333,19943
Livramento,Brazil,-13.65,-41.833333,19914
Prata,Brazil,-19.3,-48.916667,19896
Ituberá,Brazil,-13.733333,-39.15,19888
João Câmara,Brazil,-5.533333,-35.8,19886
Veranópolis,Brazil,-28.95,-51.55,19862
Catolé do Rocha,Brazil,-6.35,-37.75,19812
Guaçuí,Brazil,-20.766667,-41.683333,19787
Alegre,Brazil,-20.766667,-41.533333,19758
Itapuranga,Brazil,-15.583333,-49.983333,19709
Pentecoste,Brazil,-3.8,-39.283333,19681
Imbituva,Brazil,-25.2,-50.583333,19671
Lábrea,Brazil,-7.266667,-64.783333,19624
Prudentópolis,Brazil,-25.2,-50.95,19611
Sento Sé,Brazil,-9.666667,-41.3,19596
Condado,Brazil,-7.583333,-35.1,19585
Ibicaraí,Brazil,-14.85,-39.6,19575
Viçosa,Brazil,-9.4,-36.233333,19574
São Raimundo Nonato,Brazil,-9.016667,-42.7,19569
Santa Cruz Cabrália,Brazil,-16.283333,-39.033333,19549
Cajuru,Brazil,-21.283333,-47.3,19540
São João dos Patos,Brazil,-6.5,-43.7,19539
Butiá,Brazil,-30.116667,-51.966667,19494
São Gonçalo do Sapucaí,Brazil,-21.9,-45.6,19487
Pinheiral,Brazil,-22.516667,-43.983333,19469
Gameleira,Brazil,-8.583333,-35.4,19424
Elói Mendes,Brazil,-21.616667,-45.566667,19413
Trindade,Brazil,-7.8,-40.283333,19313
Conceição da Barra,Brazil,-18.583333,-39.75,19310
Sobradinho,Brazil,-12.5,-39.116667,19304
Baixo Guandu,Brazil,-19.516667,-41.016667,19292
Nova Olímpia,Brazil,-14.816667,-57.333333,19283
São Sepé,Brazil,-30.166667,-53.566667,19182
Paraopeba,Brazil,-19.3,-44.416667,19151
Aimorés,Brazil,-19.5,-41.066667,19133
Pilar do Sul,Brazil,-23.816667,-47.7,19107
Carlos Barbosa,Brazil,-29.3,-51.5,19106
Piraí,Brazil,-22.627778,-43.901944,19105
Itabaiana,Brazil,-7.333333,-35.333333,19101
Goiás,Brazil,-15.933333,-50.133333,19098
Cupira,Brazil,-8.616667,-35.95,19096
Casimiro de Abreu,Brazil,-22.483333,-42.2,19087
São Sebastião do Caí,Brazil,-29.583333,-51.383333,19013
Viseu,Brazil,-1.2,-46.116667,18958
Nepomuceno,Brazil,-21.233333,-45.25,18911
Atalaia,Brazil,-9.516667,-36.033333,18908
Guaratuba,Brazil,-25.8804,-48.571,18906
Mascote,Brazil,-15.55,-39.283333,18899
Canguaretama,Brazil,-6.383333,-35.133333,18873
Esplanada,Brazil,-11.783333,-37.95,18859
Pitangui,Brazil,-19.666667,-44.9,18859
Piracuruca,Brazil,-3.933333,-41.7,18852
Bambuí,Brazil,-20.016667,-45.966667,18840
Rio Brilhante,Brazil,-21.8,-54.55,18837
Anastácio,Brazil,-20.516667,-55.8,18817
Esperança,Brazil,-7.016667,-35.85,18817
São Miguel do Araguaia,Brazil,-13.316667,-50.216667,18810
Águas de Lindóia,Brazil,-22.483333,-46.65,18806
Ceres,Brazil,-15.283333,-49.583333,18760
Mantena,Brazil,-18.783333,-40.983333,18715
Matriz de Camaragibe,Brazil,-9.15,-35.516667,18705
Brotas,Brazil,-22.283333,-48.116667,18690
Pitanga,Brazil,-24.766667,-51.733333,18652
Palmeira,Brazil,-25.426111,-50.003333,18630
Nossa Senhora da Glória,Brazil,-10.233333,-37.416667,18613
Ipameri,Brazil,-17.716667,-48.15,18607
São Marcos,Brazil,-28.966667,-51.066667,18591
Tapes,Brazil,-30.666667,-51.383333,18570
Palmital,Brazil,-22.783333,-50.2,18540
Cassilândia,Brazil,-19.15,-51.75,18498
Santa Gertrudes,Brazil,-22.466667,-47.516667,18490
Martinópolis,Brazil,-22.183333,-51.2,18488
Belo Oriente,Brazil,-19.233333,-42.466667,18471
Jacutinga,Brazil,-22.283333,-46.616667,18470
Ibiá,Brazil,-19.483333,-46.533333,18428
Laranjeiras do Sul,Brazil,-25.416667,-52.416667,18425
Paraipaba,Brazil,-3.433333,-39.116667,18424
Santo Amaro da Imperatriz,Brazil,-27.683333,-48.766667,18420
Simão Dias,Brazil,-10.733333,-37.816667,18386
Areia Branca,Brazil,-4.953889,-37.132222,18372
Brodowski,Brazil,-20.983333,-47.666667,18366
Ibirama,Brazil,-27.0546,-49.516,18360
Cícero Dantas,Brazil,-10.6,-38.383333,18317
Três de Maio,Brazil,-27.783333,-54.233333,18278
São Domingos do Maranhão,Brazil,-5.7,-44.366667,18275
Guará,Brazil,-20.433333,-47.833333,18263
Miguelópolis,Brazil,-20.2,-48.05,18262
Apiaí,Brazil,-24.511926,-48.844671,18260
Loanda,Brazil,-22.9,-53.166667,18233
Tanabi,Brazil,-20.616667,-49.616667,18228
São José do Egito,Brazil,-7.466667,-37.266667,18219
Soure,Brazil,-0.733333,-48.516667,18212
Sertânia,Brazil,-8.083333,-37.266667,18190
Guaraciaba do Norte,Brazil,-4.166667,-40.766667,18186
Ivoti,Brazil,-29.6,-51.166667,18172
Santo Antônio de Posse,Brazil,-22.6,-46.916667,18149
Bela Vista,Brazil,-22.1,-56.516667,18127
Monte Azul Paulista,Brazil,-20.916667,-48.633333,18117
Custódia,Brazil,-8.116667,-37.65,18107
Floresta,Brazil,-8.6,-38.566667,18100
Macau,Brazil,-5.116667,-36.633333,18070
Itamarandiba,Brazil,-17.85,-42.85,18064
Carauari,Brazil,-4.879167,-66.898056,18059
Pompéia,Brazil,-22.133333,-50.166667,18015
Extremóz,Brazil,-5.7,-35.3,17992
Tamandaré,Brazil,-8.75,-35.1,17954
Nova Prata,Brazil,-28.783333,-51.6,17943
Jarinu,Brazil,-23.103333,-46.728056,17905
Timbiras,Brazil,-4.25,-43.95,17875
Bôca da Mata,Brazil,-9.6,-36.25,17834
Camanducaia,Brazil,-22.766667,-46.15,17823
Perdões,Brazil,-21.083333,-45.083333,17821
Monteiro,Brazil,-7.883333,-37.116667,17727
Lagoa do Itaenga,Brazil,-7.916667,-35.333333,17719
Buriti Bravo,Brazil,-5.833333,-43.833333,17693
